advertiserId,programmeName,conversionRate,approvalRate,epc,launchDate,paymentStatus,paymentRiskLevel,awinIndex,feedEnabled,productReporting,commissionMin,commissionMax,leadMin,leadMax,cookieLength,parentSectors,subSectors,primarySector,averagePaymentTime,primaryRegion,descriptionShort,logoUrl,displayUrl
37314,Andlight BE,0.908161,100.00,0.13,2022-11-21,green,none,45.9212,yes,no,0,0,0,0,30,Retail & Shopping,Home & Garden,Home & Garden,106,BE,AndLight is een van de toonaangevende Europese platforms voor de verkoop van designverlichting. Wij bieden meer dan 100 van 's werelds toonaangevende designermerken aan op ons platform.,https://ui.awin.com/images/upload/merchant/profile/37314.png,https://andlight.be/shop/frontpage.html
18342,Engbers DE,0.908061,73.36,0.09,2020-01-14,amber,exposurelevel5,40.5939,yes,no,0,10,0,0,30,,Menswear,Menswear,70,DE,"engbers ist Experte für Männermode! Werden Sie unser Partner und profitieren Sie von einer Provision bis zu 9%. Bewerben Sie unsere Marken engbers, engbers XXL, emilio adani und wir begeistern Ihre Besucher mit stylischen Kollektionen und tollen Angeboten",https://ui.awin.com/images/upload/merchant/profile/18342.png,https://www.engbers.com/
81877,Tribe Kelley,0.906578,100.00,0.20,2025-07-17,green,none,51.9269,no,yes,0,0,0,0,30,Retail & Shopping,Clothing,Clothing,67,US,"Tribe Kelley is a USA made clothing brand founded and operated by wife-husband duo, Brittney and Brian Kelley. Our mission is to dress our Tribe in the most ethical and sustainable way we know how, while continuing to learn and better our produc",https://ui.awin.com/images/upload/merchant/profile/81877.png,https://www.tribekelley.com
24012,LARISE DE,0.905562,32.87,0.03,2021-08-04,green,none,15.7005,yes,no,0,0,0,0,30,,Gifts & Flowers|Health & Beauty,Health & Beauty,83,DE,Wir bei L’ARISÉ freuen uns dir ein Sortiment mit mehr als 200 individuellen Düften anbieten zu können. Darüber hinaus ist es unsere Zielsetzung Parfums für alle Kunden zu erschwinglichen Preisen anbieten zu können.,https://ui.awin.com/images/upload/merchant/profile/24012.png,https://www.larise.com/de/
27926,Oppo IT,0.902826,93.36,0.21,2022-03-03,amber,exposurelevel2,43.6017,yes,no,0,0,0,0,30,Retail & Shopping,Electronic Accessories,Electronic Accessories,317,IT,"Leader mondiale nell'innovazione e nei device smart.  Dal 2016 rientra nella top 4 del market share globale settore smartphone.Le linee principali di prodotti  includono smartphone, smart device, dispositivi audio, power bank e accessori.",https://ui.awin.com/images/upload/merchant/profile/27926.png,https://oppostore.it
88263,Diamond Veneer Travel Jewelry,0.900901,100.00,0.11,2025-07-30,green,none,82.5791,yes,yes,0,0,0,0,60,Retail & Shopping,Clothing|Clothing Accessories|Jewellery,Jewellery,25,US,We offer 20% off Retail to your clients. Use code STYLE at Checkout to receive it. Our  Program Default Commission is 15% - Diamond Veneer Travel WE REVOLUTIONIZE CUBIC ZIRCONIA JEWELRY,https://ui.awin.com/images/upload/merchant/profile/88263.png,https://diamondveneer.com
66624,Vistaexpert FR,0.899796,82.77,0.13,2023-11-03,amber,exposurelevel1,48.1586,yes,no,0,0,0,0,30,Retail & Shopping,Clothing Accessories,Clothing Accessories,69,FR,"Lunettes sans compromis : style, qualité et accessibilité.Vistaexpert est une boutique en ligne spécialisée dans la vente de lunettes de soleil, lunettes de vue et produits de contactologie, offrant une large sélection des meilleures marques.",https://ui.awin.com/images/upload/merchant/profile/66624.png,https://www.vistaexpert.it/fr/
117501,Valentina Ferragni Studio IT,0.898252,100.00,0.10,2025-08-04,amber,exposurelevel4,71.9083,no,no,0,0,0,0,30,Retail & Shopping,Jewellery,Jewellery,73,IT,"VFS è un brand di gioielli nato a Milano a settembre 2020 con l’obiettivo di creare gioielli unici e di qualità. Interamente Made in Italy, le creazioni del marchio uniscono le tendenze del momento a design iconici.",https://ui.awin.com/images/upload/merchant/profile/117501.png,https://vfsthestudio.com/it
5578,Go Groopie,0.896971,16.21,0.02,2013-10-21,amber,exposurelevel1,17.5267,yes,no,7,7,0,0,30,Retail & Shopping|Travel,Audio Visual|Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|DIY|Electronic Accessories|Electronic Superstore|Entertainment Superstore|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Group Buying|Health & Beauty|Home & Garden|Jewellery|Lingerie|Menswear|Music & DVD|Pets & Pet Care|Photography|Photos & Print Services|Shoes|Sports Equipment|Sportswear|Toys & Games|Womenswear|Hotels & Accommodation|Local Holidays|Tourism & Attractions|Baby & Toddler,Group Buying,84,GB,"GoGroopie is one of the UK’s leading daily deal websites. With fantastic product, service and travel deals, we draw an ever expanding audience. We pride ourselves on the design and friendliness of our website.",https://ui.awin.com/images/upload/merchant/profile/5578.png,https://www.gogroopie.com/aff/awin
3936,Mesh Affiliate Programme,0.896879,74.07,0.10,2012-02-29,amber,exposurelevel4,0,no,no,1.5,2,0,0,30,Retail & Shopping,Computers|Electronic Accessories,Electronic Accessories,375,GB,Mesh has become one of the fastest growing IT hardware suppliers in the UK.,https://ui.awin.com/images/upload/merchant/profile/3936.png,https://www.meshcomputers.com/
93233,Mr. Tortilla,0.895522,100.00,0.15,2025-07-23,amber,exposurelevel5,0,no,yes,0,0,0,0,30,Retail & Shopping,FMCG|Green (Eco friendly)|Group Buying|Health & Beauty|Home & Garden|Lead Gen,FMCG,null,US,"Welcome to the MR. TORTILLA Partner Program!


The MR. TORTILLA team is passionate about our partnerships. Our approach to affiliate marketing is very simple – we seek to create value for you and your members!


We’ve created general offer",https://ui.awin.com/images/upload/merchant/profile/93233.png,https://mrtortilla.com
95167,Myster,0.893193,100.00,0.04,2025-08-12,green,none,51.8968,no,yes,0,0,0,0,30,Retail & Shopping,Clothing Accessories,Clothing Accessories,67,US,"Welcome to the Myster Partner Program

The Myster team is passionate about our partnerships. Our approach to affiliate marketing is very simple – we seek to create value for you and your members!

We’ve creat",https://ui.awin.com/images/upload/merchant/profile/95167.png,https://www.getmyster.com
98783,Sunshine Diamonds,0.892857,78.57,0.40,2024-08-13,amber,exposurelevel1,36.2905,no,no,0,0,0,0,30,,Jewellery,Jewellery,75,GB,"Sunshine Diamonds is a Hatton Garden fine jewellery brand offering UK hallmarked diamond jewellery, solitaire rings, pendants, stud earrings and tennis bracelets with natural and lab-grown diamonds, bespoke designs and strong affiliate earning potential.",https://ui.awin.com/images/upload/merchant/profile/98783.png,https://www.sunshinediamonds.com/
100223,Studio Girl Shoes LLC,0.892857,100.00,0.73,2025-07-29,green,none,0,yes,yes,0,0,0,0,60,,Clothing Accessories|Shoes,Shoes,null,US,"Thank you for considering being an affiliate partner to TANYA HEATH US. 

TANYA HEATH Paris shoes and Interchangeable heels make creating a custom shoe and heel easy! TANYA HEATH shoes are European hand-crafted women's pumps, sandals, and boot",https://ui.awin.com/images/upload/merchant/profile/100223.png,https://www.tanyaheathus.com
17058,boohooMAN DE,0.892857,77.31,0.07,2019-05-28,amber,exposurelevel2,0,yes,no,8,8,0,0,30,Retail & Shopping,Clothing|Menswear|Shoes|Sportswear,Menswear,139,DE,"boohooMAN ist die Mode, die in der Herrenmode am besten geheim gehalten wird. Der Schwerpunkt liegt auf Kleidung, Schuhen und Accessoires, wie auch auf der Schwesterseite. Jede Woche gibt es neue Styles. Modernes Design zu einem erschwinglichen Preis.",https://ui.awin.com/images/upload/merchant/profile/17058.png,https://www.boohooman.com/de/
114830,All Three Affiliates,0.891862,100.00,1.19,2025-04-11,amber,exposurelevel4,76.0113,no,no,0,0,0,0,30,Retail & Shopping,Clothing|Womenswear,Womenswear,null,US,We are evolving essentials for those who seek the raw and refined. Our approach is to combine distinctive materials with considered processes to create wardrobe elements that you can make your own.,https://ui.awin.com/images/upload/merchant/profile/114830.png,https://www.allthreestudio.com/
11597,Heine DE,0.890765,41.60,0.05,2018-06-05,green,none,28.9479,yes,no,6,6,0,0,30,Retail & Shopping,Clothing|Clothing Accessories|Department Stores|Furniture & Soft Furnishings|Home & Garden|Jewellery|Lingerie|Shoes|Womenswear,Womenswear,71,DE,"heine - viel mehr als eine Modemarke. Als erfolgreicher internationaler Fashion-Multichannel-Händler verbinden wir unsere Leidenschaft für Mode mit Innovation und Nachhaltigkeit. Seit 2019 ist heine eine Marke der Witt-Gruppe, Teil der Otto Group.",https://ui.awin.com/images/upload/merchant/profile/11597.png,https://www.heine.de
96205,string ting,0.89059,100.00,0.10,2025-07-29,amber,exposurelevel5,51.9007,no,yes,0,0,0,0,30,Retail & Shopping,Clothing Accessories,Clothing Accessories,77,US,"I am a small business in the UK making handmade beaded phone accessories which have been featured in Vogue, Harper's, TZR, The Financial Times, HypeBae, Nylon, Refinery 29 and more - they have also been worn by celebrities such as Dua Lipa, Gigi",https://ui.awin.com/images/upload/merchant/profile/96205.png,https://stringting.com
96979,Sold Out NYC,0.889292,97.90,0.46,2025-07-17,green,none,64.9897,yes,yes,0,0,0,0,30,Retail & Shopping,Clothing,Clothing,51,US,"We design clothes to solve a few fundamental problems on the wardrobe front. How can you be comfortable as hell and still look stylish as ever? What are the core items you need to achieve that — to simplify the process of getting dressed?

We",https://ui.awin.com/images/upload/merchant/profile/96979.png,https://www.soldout.nyc
16353,Highstreet Outlet,0.889273,26.99,0.04,2019-01-16,amber,exposurelevel5,38.3739,yes,no,4,4,0,0,30,Retail & Shopping,Clothing|Clothing Accessories|Lingerie|Womenswear,Womenswear,42,GB,We are the leading website for Surplus & past season clothing from quality UK stores.  Our fast paced and exciting company is growing quickly.  Our clothing is often up to 90% less than on the high street.,https://ui.awin.com/images/upload/merchant/profile/16353.png,https://www.highstreetoutlet.com/
107065,Admiral Row,0.888889,100.00,0.07,2025-07-30,green,none,51.896,no,yes,0,0,0,0,60,Retail & Shopping,Clothing Accessories,Clothing Accessories,68,US,"WHY WE STARTED

What started as a casual trip to the Mall turned into a mission of creating high-quality jewelry and accessories for affordable prices.

Our story began in 2012 when we decided to shop for the holiday season and e",https://ui.awin.com/images/upload/merchant/profile/107065.png,https://www.admiralrow.com
119265,Babubas UK,0.888236,100.00,0.03,2025-09-01,amber,exposurelevel1,76.5584,yes,yes,0,0,0,0,30,Retail & Shopping,Clothing Accessories|DIY|Electronic Accessories|Entertainment Superstore|Erotic|Gadgets|Health & Beauty|Home & Garden|Office Supplies|Toys & Games|White Goods|Baby & Toddler,Health & Beauty,46,GB,"At Babubas you’ll find an extensive selection of quality products (over 10,000 items and growing). Customers benefit from free shipping above a certain order value, competitive pricing, and a smooth, user-friendly shopping experience.",https://ui.awin.com/images/upload/merchant/profile/119265.png,https://uk.babubas.com/
24270,Modivo DE,0.887714,55.31,0.05,2021-08-12,amber,exposurelevel2,41.7826,yes,no,0,0,0,0,10,Retail & Shopping,Clothing,Clothing,157,DE,"Modivo ist das Ergebnis unserer Leidenschaft für Schönheit und Mode. Speziell für Dich haben wir eine breite Palette der besten Premium-Bekleidungsmarken zusammengestellt, die von Trends und Bedürfnissen unserer Kunden inspiriert wird.",https://ui.awin.com/images/upload/merchant/profile/24270.png,https://modivo.de/
112810,Lulu Guinness US,0.884956,100.00,0.10,2025-03-05,amber,exposurelevel4,0,yes,no,0,0,0,0,30,Retail & Shopping,Clothing Accessories,Clothing Accessories,90,US,"Since the company’s conception, Lulu Guinness’ intention has always been to be slightly outré and push boundaries. Dare to be different and join our affiliate programme today!",https://ui.awin.com/images/upload/merchant/profile/112810.png,https://us.luluguinness.com/
121080,Akind DE,0.884956,42.67,0.10,2025-11-13,amber,exposurelevel4,0,no,no,0,0,0,0,30,Retail & Shopping,Jewellery,Jewellery,null,DE,"If you’re passionate about timeless style and conscious luxury, we’d love to collaborate. Apply to join the Akind Affiliate Programme — we’re looking for creators, influencers, and editors who share our vision that we can support with generous benefits.",https://ui.awin.com/images/upload/merchant/profile/121080.png,https://akindstore.com/
100137,Maison Balzac '24 US,0.884052,100.00,0.12,2025-03-07,amber,exposurelevel4,83.2293,yes,no,0,0,0,0,30,Retail & Shopping,Gifts & Flowers|Health & Beauty|Home & Garden|Wine Spirits & Tobacco,Home & Garden,54,US,"Maison Balzac was created in 2012 by French-born Elise Pioch Balzac to express her endless imagination. We invent intriguing and playful objects to trigger emotions, transforming the everyday act of eating or drinking into quirky, memorable moments.",https://ui.awin.com/images/upload/merchant/profile/100137.png,https://us.maisonbalzac.com/
66486,BlazeVideo FR,0.882087,100.00,0.06,2023-10-31,amber,exposurelevel1,45.8881,yes,no,0,0,0,0,30,Retail & Shopping,Home & Garden,Home & Garden,87,FR,"Associez votre site à notre marque!Notre animalerie en ligne propose plus de 60 produits,caméra de chasses.les plus grandes marques sont vendues à prix compétitifs et bénéficient de promotions régulières.",https://ui.awin.com/images/upload/merchant/profile/66486.png,https://www.blazevideo.fr/
122628,Snipes EU,0.880805,79.24,0.07,2026-01-20,amber,exposurelevel4,41.2108,yes,yes,0,0,0,0,30,Retail & Shopping,Childrenswear|Clothing|Clothing Accessories|Shoes|Sportswear|Womenswear,Shoes,104,DE,SNIPES: Your Street Culture Retailer since 1998. Over 600 stores in Europe and the US with top sneakers and streetwear. Join our community and apply for the affiliate program covering all European countries.,https://ui.awin.com/images/upload/merchant/profile/122628.png,https://www.snipes.com/
87583,Elodie Details UK GBP,0.879506,100.00,0.03,2024-09-12,amber,exposurelevel4,83.8822,yes,no,0,0,0,0,30,Retail & Shopping,Childrenswear|Gifts & Flowers|Baby & Toddler,Baby & Toddler,48,GB,"Elodie, founded by Linda Sätterström in 2005, is a Swedish design brand born from a desire to blend beauty with functionality in baby products. What began as a personal project has grown into a global brand offering stylish and practical baby essentials.",https://ui.awin.com/images/upload/merchant/profile/87583.png,https://www.elodiedetails.com/
95105,The Watch Edit,0.874636,100.00,0.04,2025-08-12,amber,exposurelevel5,52.5456,no,yes,0,0,0,0,30,Retail & Shopping,Clothing Accessories,Clothing Accessories,62,US,We will be paying a 10% commission on all watch products with an average sales price of $300.,https://ui.awin.com/images/upload/merchant/profile/95105.png,https://thewatchedit.com
76356,Lambert,0.873017,20.00,0.15,2025-07-17,green,none,47.8883,no,yes,0,0,0,0,14,,Clothing Accessories,Clothing Accessories,44,US,"Founded in 2017, Lambert offers chic, functional, and vegan bags and travel accessories. We believe in the fusion of aesthetics and everyday practicality, all while prioritizing sustainability.",https://ui.awin.com/images/upload/merchant/profile/76356.png,https://www.designlambert.com
11609,druckdichdrauf DE,0.871849,91.33,0.06,2018-11-06,green,none,41.9761,yes,no,17.5,17.5,0,0,30,Retail & Shopping,Gifts & Flowers|Photos & Print Services,Photos & Print Services,82,DE,Bei uns können Sie günstig Ihre Textilien und Fotogeschenke selber gestalten und unkompliziert bedrucken oder besticken lassen.,https://ui.awin.com/images/upload/merchant/profile/11609.png,https://www.druckdichdrauf.de
104685,Parfumerie NL,0.871583,73.76,0.04,2024-11-22,amber,exposurelevel1,58.7326,yes,no,0,0,0,0,30,Retail & Shopping,Gifts & Flowers|Health & Beauty,Health & Beauty,71,NL,"Al meer dan 60 jaar trots op onze rol in de beauty-industrie. Met onze fysieke winkel in Amsterdam en twee online shops - Parfumerie.nl en Parfumerie.be - brengen we de magie van geuren, makeup en huidverzorging tot leven. 26k+ reviews op Trustpilot 4.7/5",https://ui.awin.com/images/upload/merchant/profile/104685.png,https://www.parfumerie.nl/
98227,Mabel & Main,0.869565,100.00,0.52,2025-07-30,green,none,0,no,yes,0,0,0,0,30,Retail & Shopping,Clothing Accessories,Clothing Accessories,75,US,"Mabel & Main is proud to be the first plus size focused jeweler, providing individuals with authentic jewelry crafted in sizes that mainstream jewelers can't or wont serve. 

Our ShareASale program offers our partners an opportunity to spread",https://ui.awin.com/images/upload/merchant/profile/98227.png,https://www.mabelmain.com
93473,Krimson Klover,0.869474,47.06,0.13,2025-06-09,green,none,34.7255,yes,yes,0,0,0,0,30,Retail & Shopping,Clothing,Clothing,60,US,"Krimson Klover is designed by women for women. We bring performance, comfort, and style to your everyday adventures by creating apparel with p",https://ui.awin.com/images/upload/merchant/profile/93473.png,https://krimsonklover.com
14850,Ja-Hochzeitsshop - DE,0.869128,40.54,0.01,2019-05-28,green,none,52.4466,no,no,7.5,7.5,0,0,60,Retail & Shopping,Gifts & Flowers,Gifts & Flowers,32,DE,.,https://ui.awin.com/images/upload/merchant/profile/14850.png,http://ja-hochzeitsshop.de
36330,3 Suisses FR,0.868531,29.62,0.05,2022-11-03,amber,exposurelevel4,0,yes,no,0,0,0,0,7,Retail & Shopping,Clothing|Clothing Accessories|Furniture & Soft Furnishings|Menswear|Womenswear,Furniture & Soft Furnishings,181,FR,"3 SUISSES, c’est le meilleur de la mode et de la déco à portée de clic !",https://ui.awin.com/images/upload/merchant/profile/36330.png,https://www.3suisses.fr/
20201,Wondershare IT,0.868357,97.30,0.32,2020-09-29,amber,exposurelevel2,44.6844,no,no,0,0,0,0,30,Retail & Shopping|Telco's & Services,Audio Visual|Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|Department Stores|DIY|Electronic Accessories|Electronic Superstore|Entertainment Superstore|Erotic|FMCG|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Group Buying|Health & Beauty|Home & Garden|Jewellery|Lead Gen|Lingerie|Menswear|Music & DVD|Office Supplies|PC & Video Games|Pets & Pet Care|Pharmaceuticals|Photography|Photos & Print Services|Shoes|Sports Equipment|Sportswear|Toys & Games|White Goods|Wine Spirits & Tobacco|Womenswear|Education Training & Recruitment|Entertainment Downloads|Software Downloads|Baby & Toddler,Software Downloads,91,IT,I nostri software e prodotti sono utilizzati in oltre 150 paesi in tutto il mondo. Siamo continuamente ispirati dai nostri utenti e ci impegniamo a creare software semplice e di facile utilizzo per le loro esigenze.,https://ui.awin.com/images/upload/merchant/profile/20201.png,https://www.wondershare.it
83651,Octobre Editions - IT,0.865801,100.00,0.02,2024-09-19,amber,exposurelevel4,0,no,no,0,0,0,0,15,Retail & Shopping,Clothing|Clothing Accessories|Menswear|Shoes,Clothing,null,IT,"Fondata nel 2016, Octobre è il brand di moda maschile di Sézane. Un guardaroba di capi essenziali proposti a prezzi equi tutto l'anno, realizzati con materiali pregiati e tagli perfetti.",https://ui.awin.com/images/upload/merchant/profile/83651.png,https://www.octobre-editions.com/eu-it
117435,One DE,0.862359,81.80,0.17,2025-07-14,amber,exposurelevel2,57.6876,yes,no,0,0,0,0,30,Retail & Shopping,Computers|Electronic Accessories|Electronic Superstore|Entertainment Superstore,Computers,95,DE,"Willkommen im Affiliate-Programm von one.de! Profitieren Sie von attraktiven Provisionen, exklusiven Aktionen, aktuellen Werbemitteln und persönlicher Betreuung – ideal für den Verkauf leistungsstarker PCs, Notebooks und mehr. Jetzt starten mit one.de!",https://ui.awin.com/images/upload/merchant/profile/117435.png,https://www.one.de/
97531,Hi Beautiful You,0.862069,100.00,0.09,2025-07-30,green,none,0,no,yes,0,0,0,0,60,Retail & Shopping,Clothing Accessories,Clothing Accessories,68,US,"Easy. Healthy. BE YOU Beauty

Don't change so people will like YOU. 
BE YOU 
and the right people will LOVE THE REAL YOU, including YOU.   ""Richard Anderson"" Brand Founder

The creator of per-fekt beauty, Richard Anderson",https://ui.awin.com/images/upload/merchant/profile/97531.png,https://hibeautifulyou.com
107938,Wearmedicine SK,0.861826,89.83,0.01,2024-12-11,amber,exposurelevel2,42.6204,yes,no,0,0,0,0,30,Retail & Shopping,Clothing|Clothing Accessories|Home & Garden|Menswear|Shoes|Womenswear,Clothing,118,SK,"Medicine je odevná značka určená pre ľudí, ktorí sa chcú obliekať v súlade s trendmi, no hľadajú nezvyčajné potlače a vzory. V ponuke je oblečenie, obuv a doplnky pre ženy a mužov, ako aj bytové doplnky.",https://ui.awin.com/images/upload/merchant/profile/107938.png,https://wearmedicine.sk/
26786,2dekansje NL-BE,0.861748,87.92,0.08,2022-03-09,amber,exposurelevel2,49.7665,yes,no,0,0,0,0,30,Retail & Shopping,Automotive|DIY|Electronic Accessories|Furniture & Soft Furnishings|Gadgets|Green (Eco friendly)|Home & Garden|Jewellery|Office Supplies|Sports Equipment|Toys & Games,Home & Garden,104,NL,"2dekansje.com is de duurzame marktplaats voor internetretouren en restvoorraad, ook wel tweedekans-producten genoemd.",https://ui.awin.com/images/upload/merchant/profile/26786.png,https://www.2dekansje.com/
29207,GOT BAG DE,0.86129,75.50,0.21,2022-06-03,green,none,34.8554,yes,no,0,0,0,0,30,Retail & Shopping,Clothing Accessories|Green (Eco friendly),Clothing Accessories,84,DE,"GOT BAG ist ein deutsches Start-up, das 2016 den weltweit ersten Rucksack aus Ocean Impact Plastic entwickelt hat, dessen Grundbestandteile fast vollständig aus dem firmeneigenen Clean-up-Programm in Indonesien stammen.",https://ui.awin.com/images/upload/merchant/profile/29207.png,https://got-bag.com/
119763,Globber ES,0.859234,94.74,0.02,2025-10-29,amber,exposurelevel4,79.4929,yes,no,0,0,0,0,30,Retail & Shopping,Baby & Toddler,Baby & Toddler,38,ES,"Globber ofrece patinetes, triciclos y bicicletas de equilibrio sostenibles y seguros para todas las edades. 10% de comisión por venta. Envíos a Península y Baleares. Marca internacional con diseños innovadores y premiados.",https://ui.awin.com/images/upload/merchant/profile/119763.png,https://www.globber.com/es/
8299,Spartoo BE,0.857921,89.33,0.06,2017-08-01,green,none,60.3973,yes,no,8,8,0,0,30,Retail & Shopping,Shoes,Shoes,54,BE,"Spartoo proposes a line of products that are perfect for all women. From the working girl to a sports addict, not to forget the eco-concious and fashionistas, and of course casual women and trainer addicts, there is something for every taste and style.",https://ui.awin.com/images/upload/merchant/profile/8299.png,https://www.spartoo.be
96029,Proper Table Co.,0.854701,66.67,0.20,2025-07-29,green,none,37.5416,no,yes,0,0,0,0,30,Retail & Shopping,Home & Garden,Home & Garden,75,US,"Proper Table is a collection of elevated essentials to inspire everyday celebration.

We LOVE special, happy things and that feeling you get when you're amidst them. We abhor bother, worry, and extra laundry. We've curated a collection of ou",https://ui.awin.com/images/upload/merchant/profile/96029.png,https://propertableco.com
91307,Natural Form,0.854701,100.00,1.47,2025-08-04,green,none,0,yes,yes,0,0,0,0,180,Retail & Shopping,Home & Garden,Home & Garden,74,US,"Join Natural Form's Affiliate Program:


After exploring the idea of true pressure relief over 30 years ago, Natural Form has since become a leader in health and wellness mattresses. 


Natural Form®, a family owned",https://ui.awin.com/images/upload/merchant/profile/91307.png,https://www.naturalform.com
89237,Aday,0.853119,100.00,0.30,2025-08-14,amber,exposurelevel5,0,yes,yes,0,0,0,0,60,Retail & Shopping,Clothing,Clothing,70,US,"Aday believes in simplifying life so we have space to dream bigger. Balancing minimalist design and technical fabrics + construction, we deliver a streamlined wardrobe of versatile, hard-working staples that allow you to live—and travel—on your own terms.",https://ui.awin.com/images/upload/merchant/profile/89237.png,https://www.thisisaday.com
25289,Prange Schuhe DE,0.852374,56.25,0.11,2022-02-14,green,none,27.509,no,no,0,0,0,0,30,Retail & Shopping,Clothing Accessories|Shoes,Shoes,79,DE,Verkauf von hochwertigen Schuhen führender Marken sowie Eigenmarken in 25 Schuhhäusern und 3 Online-Shops.,https://ui.awin.com/images/upload/merchant/profile/25289.png,https://www.prangeschuhe.de/
64748,V&D,0.851459,58.23,0.08,2023-11-15,amber,exposurelevel4,43.0637,yes,no,0,0,0,0,15,Retail & Shopping,Childrenswear|Clothing|Clothing Accessories|Menswear|Shoes|Womenswear,Clothing,98,NL,"VD is al sinds 1887 een bekend gezicht in Nederland, Vandaag de dag uitsluitend en exclusief voor jou als online markplaats met de beste aanbiedingen en een groots aanbod van merken en artikelen!Het vertrouwde Nederlandse warenhuis in een nieuw jasje!",https://ui.awin.com/images/upload/merchant/profile/64748.png,https://vd.nl/
26008,Olivia & Kate NL,0.849487,39.20,0.10,2022-02-09,green,none,49.1665,yes,no,0,0,0,0,30,Retail & Shopping,Clothing,Clothing,31,NL,Olivia  Kate is jouw favoriete nieuwe (online) boutique! Elke week verzamelen wij de mooiste musthaves van dit moment. We geven onze klanten graag advies hoe je betaalbare items en verschillende stijlen met elkaar combineert.,https://ui.awin.com/images/upload/merchant/profile/26008.png,https://oliviakate.nl/
39342,Au Natural,0.849438,100.00,0.13,2025-07-29,green,none,52.5289,no,yes,0,0,0,0,60,Retail & Shopping,Clothing,Clothing,73,US,"Welcome to the Au Natural Partner Program! 

Au Natural is a female-founded intimates company that prioritizes women's comfort with their thoughtfully designed underwear. Our underwear is made from a sustainable material, Merino wool, which is",https://ui.awin.com/images/upload/merchant/profile/39342.png,https://www.liveaunatural.com
18926,Footpatrol DE,0.848806,84.87,0.05,2020-11-13,green,none,51.7135,yes,no,1,1,0,0,30,Retail & Shopping,Shoes|Sports Equipment|Sportswear,Sportswear,61,DE,"Footpatrol ist Londons bekanntester Sneaker-Laden. Das kommt davon, dass sie die exklusivsten Schuhe im Sortiment haben. Footpatrol ist das Herzstück der Versorgung der Sneaker-Community mit den begehrtesten Schuhen, Kleidungsstücken und Accessoires",https://ui.awin.com/images/upload/merchant/profile/18926.png,https://www.footpatrol.com/de-de/
102393,Skisport PL,0.848688,97.40,0.22,2024-09-17,amber,exposurelevel2,44.7017,yes,no,0,0,0,0,30,Retail & Shopping,Clothing|Sports Equipment|Sportswear,Sportswear,71,PL,"Skisport.pl is part of one of Europe’s largest ski shops, offering 70+ leading brands since 2003. Affiliates earn up to 6.25% commission with fast approvals, monthly payouts, and flexible promotion options across content, cashback, and comparison sites.",https://ui.awin.com/images/upload/merchant/profile/102393.png,https://skisport.pl
30009,Nadula (US),0.847926,37.35,0.09,2022-06-23,amber,exposurelevel2,36.9974,yes,yes,0,0,0,0,30,Retail & Shopping,Clothing|Clothing Accessories|Health & Beauty|Womenswear,Health & Beauty,56,US,"We are a professional 100% human hair product manufacturer and exporter. All of our human hair has expanded to over 30 countries including Europe, North America, and Africa.",https://ui.awin.com/images/upload/merchant/profile/30009.png,https://m.nadula.com/
115367,Trotec - Nordics,0.847401,100.00,0.09,2025-09-05,amber,exposurelevel1,45.8566,yes,no,0,0,0,0,30,Retail & Shopping,Home & Garden,Home & Garden,82,FI,"Trotec is one of the world's leading providers of high-quality branded products in the fields of air treatment, measurement technology, and power tools, offering an unbeatable price-performance ratio.",https://ui.awin.com/images/upload/merchant/profile/115367.png,https://se.trotec.com/shop/
39516,Fossibot,0.844835,60.00,0.33,2025-07-29,green,none,33.8778,yes,yes,0,0,0,0,30,Retail & Shopping,Home & Garden,Home & Garden,43,US,"Welcome to the Fossibot Affiliate Program, FOSSiBOT is a rising star in clean energy sulitions and rugged smartphone field. Earn more here with FOSSiBOT",https://ui.awin.com/images/upload/merchant/profile/39516.png,https://www.fossibot.com/products/fossibot-f2400-solar-generator?utm_source=shareasale&utm_medium=affiliate
18314,Benz24 DE/AT,0.843309,86.11,0.12,2019-08-21,green,none,39.6054,yes,no,5,5,0,0,30,,DIY|Home & Garden,DIY,137,DE,"BENZ24 - Baustoffe online kaufen. Alles für Haus, Hof und Garten aus einer Hand. Viele Marken und Spezialprodukte z.B. für  wohngesundes und nachhaltiges Bauen und Renovieren.",https://ui.awin.com/images/upload/merchant/profile/18314.png,https://benz24.de/
122692,Kopp Verlag DE/AT,0.841062,75.70,0.04,2026-01-29,amber,exposurelevel6,47.5772,yes,no,0,0,0,0,2,,Health & Beauty|Home & Garden,Health & Beauty,59,DE,"Der Kopp Verlag ist ein erfahrener Versandhändler mit einem breit gefächerten Online-Shop für Nahrungsergänzungsmittel, Lebensmittel, Outdoor-Artikel, Survival-Produkte und Haus Garten sowie Kalender.",https://ui.awin.com/images/upload/merchant/profile/122692.png,https://www.kopp-verlag.de/
